50
16.509836682259674
155.14003637737505,736.3047392522028,880.9738459859445
330.5788065838189,292.3263813262912,247.17133542214108
592.4355179329449,87.36814061658326,259.3778780143694
619.6055329931763,479.4191982346692,367.44942178329944
555.0964559610239,700.9838756901772,492.4670076914309
752.4477678618003,303.9041016225209,106.41846749049554
72.06842723206807,367.7987989022374,453.53203314009005
247.67176767764155,893.8887391125197,103.72237915422122
357.5906636596433,69.98842169076069,213.37100559697865
167.41989590743344,68.7349197774263,524.9511895360636
714.0395196335345,998.9961501336394,958.1778306127625
761.5688434740597,444.4958556850145,553.3338420278852
598.5944626721905,253.15624634148537,641.0128842088294
701.1249043348873,199.99802253131537,594.1675768664811
975.7969730645138,34.489402178246145,271.95783963116395
498.9959232302581,45.4011478355657,676.0899611304394
600.5691623910448,613.853687720771,719.4376745081314
785.3751126684955,74.8730800547347,113.19978961947153
306.65140168857687,331.56267067434555,374.9639087051638
693.7814459552359,363.57978551803103,360.200176440733
42.81109740812716,502.2094563803723,370.4395387769256
418.6158079074348,996.8609439083924,736.0880732011221
429.54392221515246,25.300582328325994,122.7729601201919
144.07149515739192,603.4684732658532,69.23825472876376
175.18483749146452,416.8210488701257,503.3474433808318
807.4264695230945,859.1886609796804,508.6883821168887
262.0970938621425,692.309224349637,625.2403956413924
259.05165054748693,83.02589220512169,605.5670601847347
407.5136488242197,292.58348079202614,141.20600364788427
200.68809185672342,263.24783010057075,69.3305440740669
733.1444513760266,963.9695613577741,629.4294347459786
128.33658905498945,219.70619187989593,292.07622656162823
703.1852614970333,22.642166278084687,487.90561104361007
354.0080834587779,273.55424603659463,178.8459680254173
369.09712972404066,756.3071658349266,184.8444055712092
931.0137678739767,694.2592082147399,62.55892434503485
495.5704498772876,276.5734897049561,441.4805024969176
31.721056615441114,312.00602460671365,480.93537520131946
736.4212233769421,34.53843759079667,221.67456353453696
517.928694486945,303.43563079991907,483.2800097665716
229.64107444690984,474.74730573107604,333.20754506119454
267.25973712475115,109.25629739576381,472.94852199101103
632.1629197779937,125.0802860198813,119.044300768128
361.1509521197258,349.58881247065085,604.2646133169952
108.71285738733106,420.4285138221605,540.3018433735267
759.9177575120726,139.80582011050802,589.9995963984088
313.872807655443,26.28657739306217,880.3048115482703
